embedding_1	embedding_2	local_self_retention	color_scale_vmin_2pct	color_scale_vmax_98pct
0.012870325397206485	-0.020668791392490497	1.0	0.03333333333333333	1.0
0.007883014393244254	0.01674838336423831	0.3333333333333333	0.03333333333333333	1.0
0.00929498633531113	-0.021492117793306613	1.0	0.03333333333333333	1.0
-0.036149713091470366	-0.0007301693122341034	1.0	0.03333333333333333	1.0
0.01262601683168922	-0.019661857123310207	1.0	0.03333333333333333	1.0
0.012387029421680299	-0.015862791958109537	1.0	0.03333333333333333	1.0
0.0077552560135435225	0.010558570027060338	0.5333333333333333	0.03333333333333333	1.0
-0.02191410854870235	-0.006601753749151724	1.0	0.03333333333333333	1.0
0.0067312641496324824	0.01665614892922491	0.0	0.03333333333333333	1.0
0.01182648532930322	-0.021894714512385217	1.0	0.03333333333333333	1.0
0.009029715145312612	0.012309432281785274	0.2	0.03333333333333333	1.0
0.007800344665782761	0.011996221837963388	0.23333333333333334	0.03333333333333333	1.0
0.0021340127463497787	0.00795668532972222	0.4	0.03333333333333333	1.0
0.008845498515891757	0.012108277512142194	0.4	0.03333333333333333	1.0
0.013060647512676405	-0.021835845626168932	1.0	0.03333333333333333	1.0
0.013020018176257584	-0.021233461851529044	1.0	0.03333333333333333	1.0
-0.02269011950660894	-0.007129915305429187	1.0	0.03333333333333333	1.0
0.008556697253554284	0.013867054542437791	0.43333333333333335	0.03333333333333333	1.0
0.006705032384305458	0.009706966727667238	0.16666666666666666	0.03333333333333333	1.0
0.008138382793237007	-0.02522691354380443	1.0	0.03333333333333333	1.0
0.010099645651707808	-0.013131145436670629	1.0	0.03333333333333333	1.0
0.008887554703788936	0.014156516632276723	0.03333333333333333	0.03333333333333333	1.0
0.00946428560481899	0.009611555481093879	0.6	0.03333333333333333	1.0
0.007027433077219224	0.010054669057010907	0.23333333333333334	0.03333333333333333	1.0
0.009001691660604959	0.012161251617940407	0.2	0.03333333333333333	1.0
0.011442960281448073	-0.022397545270999505	1.0	0.03333333333333333	1.0
-0.02112877344441164	-0.006312380292102447	1.0	0.03333333333333333	1.0
-0.02270298770294149	-0.007093234833906177	1.0	0.03333333333333333	1.0
0.008025231447195897	0.010584563747273153	0.6333333333333333	0.03333333333333333	1.0
0.007331404763944222	0.010243531922568884	0.26666666666666666	0.03333333333333333	1.0
0.008848982266577488	0.011864301640704226	0.3333333333333333	0.03333333333333333	1.0
0.012899373227947826	-0.02069443637032177	1.0	0.03333333333333333	1.0
0.0123406412445312	-0.019629312187920408	1.0	0.03333333333333333	1.0
0.003283262039860387	0.02186492597066428	0.7333333333333333	0.03333333333333333	1.0
0.008166152191630135	0.01051889205662903	0.23333333333333334	0.03333333333333333	1.0
0.008455878526603367	-0.025155862444079777	1.0	0.03333333333333333	1.0
0.007908386391175618	-0.025323468550147433	1.0	0.03333333333333333	1.0
0.012349169800465248	-0.0006161861485768084	0.3333333333333333	0.03333333333333333	1.0
0.0082448250659781	0.009264718064112545	0.6333333333333333	0.03333333333333333	1.0
0.007074325496797687	-0.026064732496986997	1.0	0.03333333333333333	1.0
0.010504499447263005	-0.019847661708164027	1.0	0.03333333333333333	1.0
0.008638443247297699	0.010959236218150224	0.5333333333333333	0.03333333333333333	1.0
-0.023072944941916376	-0.007249351624260647	1.0	0.03333333333333333	1.0
0.009022665809114677	0.012273116354878181	0.23333333333333334	0.03333333333333333	1.0
